,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,open_issue_count,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
124,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2025-06-01 20:57:08.000000,2025-06-01 20:57:08,409.0,,424.0,153.0,79.0,231.0,10883.0,,,8.0,36.0,28,True,,bpytop,conda-forge/bpytop,,90.0,,10047.0,240.0,240.0,https://pypi.org/project/bpytop,9605.0,https://anaconda.org/conda-forge/bpytop,2025-04-22 14:57:45.970,27415.0,3.0,,,,,,,,,,,,,,,,,,,,
125,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2026-04-02 08:18:27.541000,2026-04-02 06:20:27,1469.0,24.0,265.0,87.0,413.0,430.0,1965.0,2026-04-02 06:20:26.000,0.13.20,21.0,40.0,28,True,,pybuilder,conda-forge/pybuilder,,91.0,,79178.0,,,https://pypi.org/project/pybuilder,72395.0,https://anaconda.org/conda-forge/pybuilder,2026-04-02 08:18:27.541,359528.0,3.0,,,,,,,,,,,,,,,,,,,,
126,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2024-06-29 14:21:40.000000,2023-11-01 17:50:44,3337.0,,599.0,84.0,534.0,170.0,1762.0,2016-11-25 22:13:29.000,4.0.515,36.0,388.0,28,False,,diamond,,,123.0,,5253.0,222.0,216.0,https://pypi.org/project/diamond,5253.0,,,,3.0,2016-11-25 22:13:29.000,6.0,,,,,,,,,,,,,,,,,,
127,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2025-11-03 14:02:49.000000,2025-11-03 14:02:49,647.0,,144.0,8.0,130.0,237.0,1192.0,2019-01-24 16:15:02.000,0.3.11,6.0,69.0,28,True,,pdoc3,anaconda/pdoc3,,96.0,,584992.0,5120.0,5120.0,https://pypi.org/project/pdoc3,584958.0,https://anaconda.org/anaconda/pdoc3,2025-10-17 12:08:52.752,2640.0,3.0,,,,,,,,,,,,,,,,,,,,
128,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2026-03-09 09:06:02.000000,2026-03-09 09:06:02,2828.0,2.0,195.0,16.0,914.0,517.0,995.0,2025-09-13 16:30:25.000,0.6.5,24.0,96.0,28,True,,asv,conda-forge/asv,,167.0,2072.0,409704.0,1790.0,1627.0,https://pypi.org/project/asv,390601.0,https://anaconda.org/conda-forge/asv,2025-12-07 18:21:02.822,1355039.0,3.0,2025-09-13 16:23:58.000,163.0,,,,,,,,,,,,,,,,,,
129,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2026-03-02 18:18:44.792000,2024-11-12 22:24:34,1157.0,,73.0,22.0,98.0,181.0,806.0,2024-04-18 23:52:47.000,4.0.2,50.0,40.0,28,False,,green,conda-forge/green,,7.0,,40881.0,1365.0,1365.0,https://pypi.org/project/green,35559.0,https://anaconda.org/conda-forge/green,2026-03-02 18:18:44.792,367259.0,3.0,,,,,,,,,,,,,,,,,,,,
130,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2026-02-12 14:23:26.000000,2026-02-12 14:23:25,688.0,3.0,115.0,23.0,187.0,69.0,804.0,2023-10-22 15:51:05.000,V2.1.0,25.0,47.0,28,False,,pyhamcrest,conda-forge/pyhamcrest,,26.0,,5803536.0,42930.0,42615.0,https://pypi.org/project/pyhamcrest,5791217.0,https://anaconda.org/conda-forge/pyhamcrest,2025-04-22 14:56:22.885,640616.0,3.0,2023-10-22 15:47:25.000,315.0,,,,,,,,,,,,,,,,,,
131,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2026-02-16 08:25:13.000000,2026-01-13 17:04:40,530.0,3.0,79.0,17.0,575.0,125.0,700.0,,,13.0,40.0,28,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,22.0,,14613604.0,4466.0,4466.0,https://pypi.org/project/mypy-protobuf,14610848.0,https://anaconda.org/conda-forge/mypy-protobuf,2026-02-05 22:30:32.089,179167.0,2.0,,,,,,,,,,,,,,,,,,,,
132,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2026-03-30 20:08:47.000000,2026-03-17 11:29:07,731.0,10.0,34.0,2.0,640.0,67.0,700.0,2025-09-12 15:22:58.000,4.0.1,36.0,20.0,28,True,,pytest-randomly,conda-forge/pytest-randomly,,9.0,,6067320.0,12559.0,11790.0,https://pypi.org/project/pytest-randomly,6060327.0,https://anaconda.org/conda-forge/pytest-randomly,2025-04-22 14:58:02.951,377672.0,3.0,2025-09-12 15:22:58.000,769.0,,,,,,,,,,,,,,,,,,
133,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,,2013-02-09 18:32:52.000,2025-05-06 21:53:54.000000,2025-05-06 21:53:53,286.0,,263.0,13.0,146.0,83.0,531.0,2025-05-05 20:43:43.000,0.15.1,22.0,37.0,28,False,,pep8-naming,conda-forge/pep8-naming,,19.0,,3320739.0,59268.0,59268.0,https://pypi.org/project/pep8-naming,3312350.0,https://anaconda.org/conda-forge/pep8-naming,2025-05-06 21:46:36.863,578908.0,2.0,,,,,,,,,,,,,,,,,,,,
134,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2025-04-22 14:56:37.697000,2019-12-22 18:11:19,86.0,,53.0,9.0,37.0,22.0,229.0,2019-12-22 18:12:11.000,1.6.3,11.0,11.0,28,False,,astunparse,conda-forge/astunparse,,25.0,,15421940.0,169553.0,168870.0,https://pypi.org/project/astunparse,15368351.0,https://anaconda.org/conda-forge/astunparse,2025-04-22 14:56:37.697,3376161.0,2.0,2019-12-22 18:12:11.000,683.0,,,,,,,,,,,,,,,,,,
135,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2025-10-25 14:27:21.036000,2025-10-25 13:31:10,399.0,,206.0,7.0,99.0,58.0,187.0,2025-10-25 13:31:06.000,7.0.0,45.0,40.0,28,True,,flake8-isort,conda-forge/flake8-isort,['flake8'],2.0,,1689484.0,29158.0,28529.0,https://pypi.org/project/flake8-isort,1688045.0,https://anaconda.org/conda-forge/flake8-isort,2025-10-25 14:27:21.036,99338.0,2.0,2025-10-25 13:31:06.000,629.0,,,,,,,,,,,,,,,,,,
136,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2025-06-29 22:40:49.000000,2025-06-29 22:34:16,438.0,,515.0,161.0,171.0,174.0,10334.0,2025-06-29 22:40:49.000,0.15.3.0,11.0,44.0,27,True,,gdbgui,,,162.0,20289.0,8923.0,508.0,508.0,https://pypi.org/project/gdbgui,8629.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
137,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2024-12-24 01:04:30.000000,2024-11-03 22:09:40,6749.0,,252.0,61.0,137.0,236.0,6085.0,2023-01-02 16:18:55.910,0.24.0,22.0,54.0,27,False,,pyoxidizer,,,335.0,27157.0,12899.0,159.0,157.0,https://pypi.org/project/pyoxidizer,12537.0,,,,2.0,2023-01-02 16:18:55.910,2.0,,,,,,,,,,,,,,,,,,
138,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2025-08-19 19:29:42.000000,2025-08-19 19:29:42,680.0,,286.0,31.0,264.0,211.0,4500.0,2025-08-09 10:39:10.000,1.5.5,23.0,126.0,27,True,,freezegun,conda-forge/freezegun,,120.0,173.0,46145426.0,,,https://pypi.org/project/freezegun,46116223.0,https://anaconda.org/conda-forge/freezegun,2025-08-09 15:49:47.831,1956223.0,3.0,,,,,,,,,,,,,,,,,,,,
139,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2026-03-15 10:12:40.000000,2026-03-15 10:12:40,1382.0,9.0,152.0,35.0,355.0,311.0,2246.0,,,25.0,82.0,27,True,,flit,conda-forge/flit,,115.0,,12357345.0,,,https://pypi.org/project/flit,12351780.0,https://anaconda.org/conda-forge/flit,2025-04-22 14:56:31.709,372907.0,3.0,,,,,,,,,,,,,,,,,,,,
140,cx_Freeze,marcelotduarte/cx_Freeze,packaging,Creates standalone executables from Python scripts with the same performance as the original script. It is cross-..,,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2026-03-30 19:10:09.000000,2026-03-30 00:57:45,2667.0,55.0,236.0,27.0,2050.0,1024.0,1534.0,2026-03-23 22:17:46.000,8.6.3,99.0,125.0,27,True,,cx_freeze,conda-forge/cx_freeze,,41.0,,197569.0,,,https://pypi.org/project/cx_freeze,179499.0,https://anaconda.org/conda-forge/cx_freeze,2026-03-24 07:01:00.731,1283023.0,2.0,,,,,,,,,,,,,,,,,,,,
141,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2025-06-07 07:19:44.000000,2025-06-07 07:19:43,497.0,,89.0,10.0,66.0,57.0,1392.0,2021-12-22 16:55:15.000,1.0.1,18.0,30.0,27,True,,pympler,conda-forge/pympler,,60.0,,5895397.0,259.0,,https://pypi.org/project/pympler,5885070.0,https://anaconda.org/conda-forge/pympler,2025-04-22 14:56:33.462,681631.0,3.0,2024-06-28 19:56:05.000,259.0,,,,,,,,,,,,,,,,,,
142,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,MIT,2015-02-02 14:21:10.000,2025-12-01 07:34:04.000000,2025-12-01 07:33:38,407.0,,74.0,20.0,91.0,140.0,963.0,2025-12-01 07:48:45.000,2.2.0,95.0,29.0,27,True,,pytest-testmon,conda-forge/pytest-testmon,['pytest'],35.0,,2320176.0,1648.0,1589.0,https://pypi.org/project/pytest-testmon,2318821.0,https://anaconda.org/conda-forge/pytest-testmon,2025-04-22 14:56:46.735,132828.0,3.0,2025-12-01 07:30:23.000,59.0,,,,,,,,,,,,,,,,,,
143,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000000,2021-12-09 03:12:36,1672.0,,72.0,26.0,107.0,48.0,724.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,27,False,,redbaron,,,90.0,,498357.0,863.0,775.0,https://pypi.org/project/redbaron,498357.0,,,,2.0,2019-03-17 18:59:01.000,88.0,,,,,,,,,,,,,,,,,,
144,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2026-03-02 22:15:17.000000,2024-05-20 16:10:07,243.0,,50.0,5.0,126.0,37.0,661.0,2024-04-07 22:30:44.000,1.7.0,16.0,17.0,27,False,,interrogate,,,37.0,,1333263.0,9426.0,9040.0,https://pypi.org/project/interrogate,1333263.0,,,,3.0,2024-04-07 22:30:44.000,386.0,,,,,,,,,,,,,,,,,,
145,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2026-01-13 20:03:22.000000,2026-01-11 20:59:38,625.0,1.0,84.0,7.0,160.0,151.0,585.0,2025-05-11 04:44:19.000,1.7.7,17.0,40.0,27,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,25.0,61.0,1117566.0,4483.0,4483.0,https://pypi.org/project/docformatter,1112553.0,https://anaconda.org/conda-forge/docformatter,2025-05-11 20:23:47.641,335839.0,3.0,,,,,,,,,,,,,,,,,,,,
146,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2025-04-22 14:57:12.196000,2021-10-18 03:34:23,504.0,,41.0,5.0,61.0,95.0,482.0,,,18.0,22.0,27,False,,darglint,conda-forge/darglint,,56.0,,789266.0,22617.0,22617.0,https://pypi.org/project/darglint,787542.0,https://anaconda.org/conda-forge/darglint,2025-04-22 14:57:12.196,120743.0,2.0,,,,,,,,,,,,,,,,,,,,
147,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2026-03-27 08:49:54.000000,2026-03-27 07:49:50,264.0,2.0,25.0,10.0,38.0,5.0,468.0,2024-05-31 16:57:41.000,1.1.3,42.0,14.0,27,True,explosion/wasabi,wasabi,conda-forge/wasabi,,5.0,,19197980.0,69646.0,69435.0,https://pypi.org/project/wasabi,19168733.0,https://anaconda.org/conda-forge/wasabi,2025-04-22 14:57:01.909,2047312.0,3.0,2024-05-31 16:56:16.000,211.0,,,,,,,,,,,,,,,,,,
148,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2026-03-30 20:02:16.000000,2026-03-08 21:01:07,681.0,4.0,22.0,6.0,581.0,56.0,467.0,,,33.0,16.0,27,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],6.0,,1904875.0,29587.0,29587.0,https://pypi.org/project/flake8-comprehensions,1889949.0,https://anaconda.org/conda-forge/flake8-comprehensions,2025-09-10 17:55:03.656,1044839.0,2.0,,,,,,,,,,,,,,,,,,,,
149,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2025-04-22 14:56:33.025000,2024-02-26 01:33:26,235.0,,112.0,20.0,67.0,46.0,444.0,2024-02-26 01:36:32.000,1.7.2,34.0,38.0,27,False,,ddt,conda-forge/ddt,,13.0,,1751384.0,6775.0,6563.0,https://pypi.org/project/ddt,1746943.0,https://anaconda.org/conda-forge/ddt,2025-04-22 14:56:33.025,190984.0,3.0,2024-02-26 01:36:32.000,212.0,,,,,,,,,,,,,,,,,,
150,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2026-02-11 02:19:15.000000,2025-06-14 08:50:16,355.0,,198.0,53.0,184.0,141.0,4998.0,2023-03-20 14:10:04.829,23.3.0,23.0,51.0,26,True,,monkeytype,conda-forge/monkeytype,,61.0,,321118.0,23.0,,https://pypi.org/project/monkeytype,319307.0,https://anaconda.org/conda-forge/monkeytype,2025-04-22 14:56:45.647,128609.0,2.0,2023-03-20 14:10:04.829,23.0,,,,,,,,,,,,,,,,,,
151,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2026-02-25 14:28:08.000000,2025-10-22 12:17:56,111.0,,204.0,64.0,63.0,51.0,4724.0,2021-01-29 16:48:55.000,0.3.3,16.0,19.0,26,True,,better-exceptions,,,34.0,,485446.0,102.0,,https://pypi.org/project/better-exceptions,485446.0,,,,3.0,2021-01-29 16:48:55.000,102.0,,,,,,,,,,,,,,,,,,
152,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2026-01-01 19:04:12.000000,2025-12-14 14:33:55,1040.0,,404.0,36.0,541.0,440.0,3784.0,,,13.0,133.0,26,True,,factory_boy,conda-forge/factory_boy,,160.0,,25494936.0,,,https://pypi.org/project/factory_boy,25490369.0,https://anaconda.org/conda-forge/factory_boy,2025-04-25 02:28:32.370,306043.0,3.0,,,,,,,,,,,,,,,,,,,,
153,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2024-02-05 04:33:35.000000,2021-06-11 17:11:55,4487.0,,1356.0,94.0,3155.0,2374.0,3595.0,2017-05-30 10:07:57.000,0.11.1,731.0,484.0,26,False,,coala-bears,,,835.0,252.0,3314.0,6.0,,https://pypi.org/project/coala-bears,3313.0,,,,3.0,2023-12-02 01:06:08.134,6.0,,,,,,,,,,,,,,,,,,
154,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000000,2020-11-16 01:36:32,316.0,,620.0,155.0,36.0,120.0,2094.0,2017-02-20 12:00:41.000,0.2.7,1.0,13.0,26,False,,uiautomator,,,169.0,,60038.0,315.0,315.0,https://pypi.org/project/uiautomator,60038.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
155,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2025-04-22 14:56:33.638000,2024-12-12 19:59:04,263.0,,226.0,25.0,92.0,91.0,1766.0,2023-02-21 17:39:43.000,2.0.7,10.0,64.0,26,False,,python-json-logger,conda-forge/python-json-logger,,16.0,,103009996.0,,,https://pypi.org/project/python-json-logger,102875793.0,https://anaconda.org/conda-forge/python-json-logger,2025-04-22 14:56:33.638,14493962.0,3.0,,,,,,,,,,,,,,,,,,,,
156,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2026-03-25 20:15:46.000000,2025-10-19 04:53:06,906.0,,63.0,23.0,131.0,73.0,1274.0,2023-10-11 03:48:57.000,1.25.0,52.0,24.0,26,True,,wily,,,44.0,,44664.0,294.0,292.0,https://pypi.org/project/wily,44664.0,,,,3.0,2023-10-11 03:48:57.000,2.0,,,,,,,,,,,,,,,,,,
157,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2024-06-21 06:45:05.000000,2022-08-08 11:25:05,700.0,,100.0,15.0,99.0,96.0,1051.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,26,False,,pylama,,,64.0,,223989.0,7222.0,6893.0,https://pypi.org/project/pylama,223989.0,,,,3.0,2022-08-08 11:29:01.059,329.0,,,,,,,,,,,,,,,,,,
158,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2025-10-02 11:05:16.716000,2019-06-15 20:36:43,183.0,,57.0,10.0,51.0,45.0,765.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],47.0,,1258399.0,11999.0,11440.0,https://pypi.org/project/pytest-watch,1255108.0,https://anaconda.org/conda-forge/pytest-watch,2025-10-02 11:05:16.716,220540.0,3.0,2018-05-20 19:52:16.000,559.0,,,,,,,,,,,,,,,,,,
159,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000000,2022-02-03 20:25:55,403.0,,213.0,23.0,95.0,82.0,588.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,,sphinx-bootstrap-theme,,['sphinx'],57.0,,203234.0,275.0,,https://pypi.org/project/sphinx-bootstrap-theme,203234.0,,,,3.0,2022-02-03 20:27:24.000,275.0,,,,,,,,,,,,,,,,,,
160,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2025-11-12 13:42:28.000000,2025-11-12 13:41:54,106.0,,77.0,8.0,76.0,41.0,487.0,2025-11-12 13:42:28.000,3.2.5,34.0,30.0,26,True,,pytest-docker,,['pytest'],21.0,249.0,1552832.0,2689.0,2535.0,https://pypi.org/project/pytest-docker,1552829.0,,,,3.0,2025-11-12 13:42:18.000,154.0,,,,,,,,,,,,,,,,,,
161,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,,2020-01-14 11:27:41.000,2026-02-13 20:47:57.000000,2026-01-25 11:45:17,947.0,2.0,43.0,12.0,41.0,316.0,422.0,2026-02-13 20:49:19.000,0.28.10,10.0,31.0,26,False,,py2app,,,208.0,,80329.0,5556.0,5556.0,https://pypi.org/project/py2app,80329.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
162,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2026-04-01 13:13:58.000000,2026-04-01 09:28:21,1024.0,29.0,24.0,3.0,608.0,84.0,413.0,2025-11-30 12:11:25.000,0.38.1,57.0,18.0,26,True,,nitpick,,['flake8'],49.0,12.0,15172.0,1392.0,1366.0,https://pypi.org/project/nitpick,15172.0,,,,3.0,2025-11-30 12:11:22.000,26.0,,,,,,,,,,,,,,,,,,
163,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2025-04-22 14:57:21.503000,2025-04-02 15:52:31,354.0,,33.0,7.0,125.0,65.0,258.0,2025-04-02 19:31:14.000,1.0.1,25.0,16.0,26,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,['pytest'],7.0,,580279.0,5522.0,4739.0,https://pypi.org/project/pytest-mypy,578428.0,https://anaconda.org/conda-forge/pytest-mypy,2025-04-22 14:57:21.503,125887.0,3.0,2025-04-02 19:31:14.000,783.0,,,,,,,,,,,,,,,,,,
164,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2026-02-13 16:29:39.000000,2026-02-12 15:13:32,1099.0,2.0,48.0,31.0,7.0,,241.0,,,,191.0,26,True,,hacking,,['flake8'],,,193056.0,7921.0,7921.0,https://pypi.org/project/hacking,193056.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
165,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2021-02-11 03:06:29.408,2026-01-07 18:57:56.000000,2025-12-17 20:48:46,658.0,,47.0,,,,206.0,2025-12-17 20:56:07.000,1.0.8,43.0,27.0,26,True,,asteval,conda-forge/asteval,,,,4101639.0,193.0,,https://pypi.org/project/asteval,4087235.0,https://anaconda.org/conda-forge/asteval,2025-12-18 05:36:51.516,893056.0,3.0,2025-12-17 20:56:07.000,193.0,,,,,,,,,,,,,,,,,,
166,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2025-04-22 14:56:27.787000,2024-02-10 21:52:43,112.0,,36.0,3.0,70.0,45.0,178.0,,,16.0,33.0,26,False,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],7.0,,1383240.0,23871.0,23871.0,https://pypi.org/project/flake8-quotes,1366528.0,https://anaconda.org/conda-forge/flake8-quotes,2025-04-22 14:56:27.787,935916.0,3.0,,,,,,,,,,,,,,,,,,,,
167,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2026-03-11 10:56:56.000000,2023-06-24 21:25:38,106.0,,60.0,6.0,27.0,39.0,162.0,2026-03-11 10:56:56.000,0.6.10,34.0,19.0,26,False,,sphinx-markdown-builder,,['sphinx'],,,504656.0,1569.0,1336.0,https://pypi.org/project/sphinx-markdown-builder,504656.0,,,,3.0,2026-03-11 10:56:56.000,233.0,,,,,,,,,,,,,,,,,,
