,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,trending,conda_forge
115,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-3.0,2013-10-01 06:35:15.000,2026-04-27 22:04:46.000000,2026-01-01 11:09:12,712.0,,122.0,13.0,237.0,176.0,622.0,2026-01-01 11:17:04.000,2.7.0,58.0,72.0,30,True,pylint-dev/pylint-django,68.0,pylint-django,conda-forge/pylint-django,['pylint'],434.0,1953596.0,32600.0,32444.0,https://pypi.org/project/pylint-django,1946644.0,https://anaconda.org/conda-forge/pylint-django,2026-01-02 04:35:16.407,451563.0,2.0,2026-01-01 11:17:04.000,156.0,,,,,,,,,,,,,,,,
116,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2026-04-29 19:03:06.638000,2026-04-21 01:28:25,634.0,9.0,86.0,5.0,162.0,157.0,586.0,2026-04-28 20:34:50.000,1.7.8,65.0,41.0,30,True,PyCQA/docformatter,20.0,docformatter,conda-forge/docformatter,,68.0,1049497.0,4911.0,4503.0,https://pypi.org/project/docformatter,1044284.0,https://anaconda.org/conda-forge/docformatter,2026-04-29 19:03:06.638,349254.0,3.0,2026-04-28 20:34:50.000,408.0,,,,,,,,,,,,,,,3.0,
117,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2025-11-03 20:57:10.317000,2021-06-11 10:22:09,273.0,,45.0,10.0,39.0,52.0,558.0,2021-06-11 10:24:04.382,15.0.1,63.0,17.0,30,False,,36.0,coloredlogs,anaconda/coloredlogs,,,36591317.0,86913.0,84984.0,https://pypi.org/project/coloredlogs,36591093.0,https://anaconda.org/anaconda/coloredlogs,2025-11-03 20:57:10.317,23113.0,3.0,2021-06-11 10:24:04.382,1929.0,,,,,,,,,,,,,,,,
118,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2025-09-01 12:24:49.483000,2025-08-31 21:24:41,525.0,,39.0,10.0,53.0,34.0,389.0,2024-09-01 12:41:14.000,2.1.0,22.0,11.0,30,True,,15.0,executing,conda-forge/executing,,,134098686.0,338418.0,338418.0,https://pypi.org/project/executing,133697800.0,https://anaconda.org/conda-forge/executing,2025-09-01 12:24:49.483,26458476.0,1.0,,,,,,,,,,,,,,,,,,
119,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2026-04-20 17:01:44.000000,2026-03-29 16:45:28,1100.0,3.0,67.0,31.0,7.0,,241.0,2025-11-06 17:24:29.000,8.0.0,43.0,191.0,30,True,,,hacking,,['flake8'],,153964.0,8039.0,7930.0,https://pypi.org/project/hacking,153964.0,,,,2.0,2025-11-06 17:24:29.000,109.0,,,,,,,,,,,,,,,,
120,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2019-12-10 22:26:33.000,2026-04-15 15:33:12.000000,2026-04-15 15:33:12,767.0,18.0,135.0,13.0,285.0,92.0,3234.0,2026-02-24 03:38:26.000,5.0.2,35.0,54.0,29,True,,55.0,line_profiler,conda-forge/line_profiler,,2782.0,2883140.0,405.0,,https://pypi.org/project/line_profiler,2805409.0,https://anaconda.org/conda-forge/line_profiler,2026-02-24 23:29:30.445,5050156.0,3.0,2026-02-23 23:29:45.000,405.0,,,,,,,,,,,,,,,,
121,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2026-04-27 17:39:30.000000,2025-12-26 19:14:24,547.0,,108.0,29.0,372.0,69.0,2735.0,2025-05-17 15:59:40.000,1.3.6,34.0,27.0,29,True,,39.0,notifiers,conda-forge/notifiers,,,497834.0,1422.0,1385.0,https://pypi.org/project/notifiers,496784.0,https://anaconda.org/conda-forge/notifiers,2025-05-20 18:12:25.759,67241.0,3.0,2025-05-17 15:58:56.000,37.0,,,,,,,,,,,,,,,,
122,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2026-04-20 01:49:37.000000,2026-04-20 01:49:36,2832.0,6.0,197.0,16.0,918.0,518.0,998.0,2025-09-13 16:30:25.000,0.6.5,24.0,96.0,29,True,,167.0,asv,conda-forge/asv,,2078.0,418651.0,1824.0,1661.0,https://pypi.org/project/asv,399114.0,https://anaconda.org/conda-forge/asv,2025-12-07 18:21:02.822,1385867.0,3.0,2025-09-13 16:23:58.000,163.0,,,,,,,,,,,,,,,,
123,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2026-04-21 22:05:21.000000,2026-04-21 22:05:19,741.0,18.0,34.0,2.0,649.0,68.0,704.0,2026-04-20 13:01:50.000,4.1.0,37.0,20.0,29,True,,9.0,pytest-randomly,conda-forge/pytest-randomly,,,5959823.0,12887.0,11945.0,https://pypi.org/project/pytest-randomly,5952701.0,https://anaconda.org/conda-forge/pytest-randomly,2025-04-22 14:58:02.951,384625.0,3.0,2026-04-20 13:01:50.000,942.0,,,,,,,,,,,,,,,,
124,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,,2013-02-20 22:19:04.000,2025-04-22 14:56:24.539000,2023-12-03 13:55:50,149.0,,62.0,15.0,62.0,45.0,675.0,,,4.0,24.0,29,True,,9.0,mccabe,conda-forge/mccabe,,,86402415.0,520929.0,520929.0,https://pypi.org/project/mccabe,86172874.0,https://anaconda.org/conda-forge/mccabe,2025-04-22 14:56:24.539,11706608.0,2.0,,,,,,,,,,,,,,,,,,
125,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a hot-reload web server.,,https://github.com/sphinx-doc/sphinx-autobuild,https://github.com/sphinx-doc/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2025-12-16 13:12:50.000000,2025-12-16 13:12:50,401.0,,94.0,17.0,97.0,94.0,604.0,2025-08-25 18:44:54.000,2025.8.25,25.0,37.0,29,True,sphinx-doc/sphinx-autobuild,21.0,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],,5402855.0,34229.0,31947.0,https://pypi.org/project/sphinx-autobuild,5395087.0,https://anaconda.org/conda-forge/sphinx-autobuild,2025-11-04 15:27:59.755,497169.0,2.0,2025-08-25 18:44:54.000,2282.0,,,,,,,,,,,,,,,,
126,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2025-05-06 21:53:54.000000,2025-05-06 21:53:53,286.0,,264.0,13.0,146.0,83.0,532.0,2025-05-05 20:43:43.000,0.15.1,31.0,37.0,29,False,,21.0,pep8-naming,conda-forge/pep8-naming,,,4104404.0,60249.0,59413.0,https://pypi.org/project/pep8-naming,4095792.0,https://anaconda.org/conda-forge/pep8-naming,2025-05-06 21:46:36.863,594238.0,2.0,2025-05-05 20:43:11.000,836.0,,,,,,,,,,,,,,,,
127,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2026-02-13 20:49:59.000000,2026-01-25 11:45:17,947.0,,45.0,13.0,41.0,317.0,422.0,2026-02-13 20:49:59.000,0.28.10,52.0,31.0,29,True,,223.0,py2app,,,,63446.0,5605.0,5563.0,https://pypi.org/project/py2app,63446.0,,,,2.0,2026-02-13 20:49:59.000,42.0,,,,,,,,,,,,,,,,
128,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2026-04-23 15:16:39.000000,2026-04-23 15:16:39,708.0,4.0,170.0,29.0,415.0,158.0,350.0,2025-12-02 16:39:11.000,1.10.0,35.0,92.0,29,False,,129.0,numpydoc,conda-forge/numpydoc,['sphinx'],,2135529.0,3586.0,,https://pypi.org/project/numpydoc,2072633.0,https://anaconda.org/conda-forge/numpydoc,2025-12-02 22:48:01.622,4465626.0,2.0,2025-12-02 16:39:11.000,3586.0,,,,,,,,,,,,,,,,
129,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2025-06-01 20:57:08.000000,2025-06-01 20:57:08,409.0,,423.0,152.0,80.0,231.0,10884.0,,,8.0,36.0,28,True,,90.0,bpytop,conda-forge/bpytop,,,9043.0,240.0,240.0,https://pypi.org/project/bpytop,8595.0,https://anaconda.org/conda-forge/bpytop,2025-04-22 14:57:45.970,27792.0,3.0,,,,,,,,,,,,,,,,,,
130,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2024-02-05 04:33:35.000000,2021-06-11 17:11:55,4487.0,,1356.0,93.0,3155.0,2374.0,3593.0,2017-05-30 10:07:57.000,0.11.1,731.0,484.0,28,False,,835.0,coala-bears,,,263.0,8442.0,19.0,13.0,https://pypi.org/project/coala-bears,8441.0,,,,2.0,2023-12-02 01:06:08.134,6.0,,,,,,,,,,,,,,,,
131,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2026-04-02 08:18:27.541000,2026-04-02 06:20:27,1469.0,24.0,272.0,86.0,413.0,430.0,1980.0,2026-04-02 06:20:26.000,0.13.20,699.0,40.0,28,True,,102.0,pybuilder,conda-forge/pybuilder,,,48661.0,6.0,,https://pypi.org/project/pybuilder,41709.0,https://anaconda.org/conda-forge/pybuilder,2026-04-02 08:18:27.541,368465.0,3.0,2026-04-02 06:20:15.000,6.0,,,,,,,,,,,,,,,,
132,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2026-02-23 17:34:55.834000,2022-07-14 18:31:38,706.0,,74.0,16.0,324.0,128.0,1457.0,2026-02-23 14:23:43.000,0.12.1,33.0,41.0,28,False,,107.0,pdbpp,conda-forge/pdbpp,,,1351704.0,638.0,,https://pypi.org/project/pdbpp,1346127.0,https://anaconda.org/conda-forge/pdbpp,2026-02-23 17:34:55.834,317918.0,3.0,2026-02-23 14:23:43.000,638.0,,,,,,,,,,,,,,,,
133,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2025-11-03 14:02:49.000000,2025-11-03 14:02:49,647.0,,144.0,8.0,130.0,237.0,1194.0,2019-01-24 16:15:02.000,0.3.11,6.0,69.0,28,True,,96.0,pdoc3,anaconda/pdoc3,,,812554.0,5148.0,5148.0,https://pypi.org/project/pdoc3,812520.0,https://anaconda.org/anaconda/pdoc3,2025-10-17 12:08:52.752,2671.0,3.0,,,,,,,,,,,,,,,,,,
134,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2026-03-02 18:18:44.792000,2024-11-12 22:24:34,1157.0,,73.0,21.0,98.0,181.0,804.0,2024-04-18 23:52:47.000,4.0.2,50.0,40.0,28,False,,7.0,green,conda-forge/green,,,40719.0,1367.0,1367.0,https://pypi.org/project/green,35143.0,https://anaconda.org/conda-forge/green,2026-03-02 18:18:44.792,384761.0,3.0,,,,,,,,,,,,,,,,,,
135,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2026-02-12 14:23:26.000000,2026-02-12 14:23:25,688.0,3.0,115.0,23.0,187.0,69.0,803.0,2023-10-22 15:51:05.000,V2.1.0,25.0,47.0,28,False,,26.0,pyhamcrest,conda-forge/pyhamcrest,,,6347405.0,42956.0,42641.0,https://pypi.org/project/pyhamcrest,6334761.0,https://anaconda.org/conda-forge/pyhamcrest,2025-04-22 14:56:22.885,657512.0,3.0,2023-10-22 15:47:25.000,315.0,,,,,,,,,,,,,,,3.0,
136,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2025-04-22 14:57:12.196000,2021-10-18 03:34:23,504.0,,41.0,5.0,61.0,95.0,483.0,2021-10-18 03:40:35.000,1.8.1,49.0,22.0,28,False,,71.0,darglint,conda-forge/darglint,,,652563.0,22954.0,22664.0,https://pypi.org/project/darglint,650819.0,https://anaconda.org/conda-forge/darglint,2025-04-22 14:57:12.196,122096.0,2.0,2021-10-18 03:40:35.000,290.0,,,,,,,,,,,,,,,,
137,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2026-04-21 22:08:27.000000,2026-04-21 22:07:10,687.0,9.0,23.0,5.0,587.0,56.0,469.0,2025-09-09 22:37:17.000,3.17.0,42.0,16.0,28,True,,6.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],,1666082.0,30445.0,29664.0,https://pypi.org/project/flake8-comprehensions,1650721.0,https://anaconda.org/conda-forge/flake8-comprehensions,2025-09-10 17:55:03.656,1075314.0,2.0,2025-09-09 22:37:17.000,781.0,,,,,,,,,,,,,,,3.0,
138,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2025-10-25 14:27:21.036000,2025-10-25 13:31:10,399.0,,206.0,7.0,99.0,58.0,189.0,2025-10-25 13:31:06.000,7.0.0,45.0,40.0,28,True,,2.0,flake8-isort,conda-forge/flake8-isort,['flake8'],,1520543.0,29213.0,28584.0,https://pypi.org/project/flake8-isort,1519083.0,https://anaconda.org/conda-forge/flake8-isort,2025-10-25 14:27:21.036,100787.0,2.0,2025-10-25 13:31:06.000,629.0,,,,,,,,,,,,,,,,
139,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2025-06-29 22:40:49.000000,2025-06-29 22:34:16,438.0,,511.0,161.0,170.0,174.0,10332.0,2025-06-29 22:40:49.000,0.15.3.0,11.0,44.0,27,True,,162.0,gdbgui,,,20417.0,9095.0,510.0,510.0,https://pypi.org/project/gdbgui,8800.0,,,,3.0,,,,,,,,,,,,,,,,,,
140,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2024-12-24 01:04:30.000000,2024-11-03 22:09:40,6749.0,,253.0,59.0,137.0,237.0,6098.0,2023-01-02 16:18:55.910,0.24.0,22.0,54.0,27,False,,336.0,pyoxidizer,,,28317.0,10498.0,160.0,158.0,https://pypi.org/project/pyoxidizer,10121.0,,,,3.0,2023-01-02 16:18:55.910,2.0,,,,,,,,,,,,,,,,
141,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2018-06-28 14:01:33.000,2025-12-04 21:58:46.357000,2018-06-28 13:35:12,500.0,,387.0,4.0,1.0,,4539.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,27,False,,,memory_profiler,conda-forge/memory_profiler,,,6878628.0,464.0,,https://pypi.org/project/memory_profiler,6808392.0,https://anaconda.org/conda-forge/memory_profiler,2025-12-04 21:58:46.357,4635596.0,3.0,2022-11-15 17:59:01.069,464.0,,,,,,,,,,,,,,,,
142,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2025-08-19 19:29:42.000000,2025-08-19 19:29:42,680.0,,290.0,31.0,264.0,212.0,4503.0,2025-08-09 10:39:10.000,1.5.5,23.0,126.0,27,True,,120.0,freezegun,conda-forge/freezegun,,177.0,40978435.0,,,https://pypi.org/project/freezegun,40948699.0,https://anaconda.org/conda-forge/freezegun,2025-08-09 15:49:47.831,1991975.0,3.0,,,,,,,,,,,,,,,,,,
143,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2026-04-02 17:10:40.000000,2026-04-02 17:10:40,1450.0,1.0,459.0,46.0,605.0,246.0,4492.0,2024-05-06 18:05:06.000,1.5.0,9.0,89.0,27,True,,95.0,detect-secrets,,,,4061822.0,,,https://pypi.org/project/detect-secrets,4061822.0,,,,3.0,,,,,,,,,,,,,,,,,,
144,cx_Freeze,marcelotduarte/cx_Freeze,packaging,Creates standalone executables from Python scripts with the same performance as the original script. It is cross-..,,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2026-04-30 06:18:57.000000,2026-04-30 05:51:38,2685.0,52.0,238.0,26.0,2071.0,1027.0,1539.0,2026-04-13 05:59:38.000,8.6.4,100.0,125.0,27,True,,44.0,cx_freeze,conda-forge/cx_freeze,,,198737.0,,,https://pypi.org/project/cx_freeze,180254.0,https://anaconda.org/conda-forge/cx_freeze,2026-04-13 07:15:39.549,1312363.0,3.0,,,,,,,,,,,,,,,,,,
145,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2026-04-26 09:12:52.000000,2026-04-26 09:12:07,922.0,16.0,67.0,23.0,147.0,74.0,1280.0,2023-10-11 03:48:57.000,1.25.0,53.0,25.0,27,True,,35.0,wily,,,,54460.0,314.0,300.0,https://pypi.org/project/wily,54460.0,,,,3.0,2026-04-26 04:28:26.000,14.0,,,,,,,,,,,,,,,,
146,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2026-04-27 05:16:28.000000,2022-08-08 11:25:05,700.0,,100.0,14.0,106.0,96.0,1053.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,27,False,,64.0,pylama,,,,201543.0,7225.0,6896.0,https://pypi.org/project/pylama,201543.0,,,,3.0,2022-08-08 11:29:01.059,329.0,,,,,,,,,,,,,,,,
147,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2026-04-21 22:05:01.000000,2026-04-21 22:03:37,526.0,15.0,45.0,8.0,348.0,72.0,680.0,2025-09-08 15:33:17.000,1.20.0,31.0,26.0,27,True,adamchainz/blacken-docs,9.0,blacken-docs,conda-forge/blacken-docs,,,144006.0,1681.0,1562.0,https://pypi.org/project/blacken-docs,143129.0,https://anaconda.org/conda-forge/blacken-docs,2025-09-08 21:36:16.747,60528.0,3.0,2025-09-08 15:33:17.000,119.0,,,,,,,,,,,,,,,,
148,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2026-04-06 22:04:31.000000,2024-05-20 16:10:07,243.0,,51.0,5.0,126.0,37.0,664.0,2024-04-07 22:30:44.000,1.7.0,16.0,17.0,27,False,,37.0,interrogate,,,,1677142.0,9495.0,9109.0,https://pypi.org/project/interrogate,1677142.0,,,,3.0,2024-04-07 22:30:44.000,386.0,,,,,,,,,,,,,,,,
149,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2026-04-28 14:36:41.000000,2026-04-28 13:53:30,1479.0,45.0,178.0,27.0,783.0,405.0,498.0,2026-04-10 17:14:13.000,3.15.3,53.0,79.0,27,True,,43.0,,constructor,,289.0,182.0,27.0,27.0,,,https://anaconda.org/anaconda/constructor,2026-04-16 16:02:36.917,21900.0,3.0,,,,,,,,,,,,,,,,,,
150,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2026-03-27 08:49:54.000000,2026-03-27 07:49:50,264.0,2.0,25.0,10.0,38.0,5.0,468.0,2024-05-31 16:57:41.000,1.1.3,40.0,14.0,27,True,explosion/wasabi,5.0,wasabi,conda-forge/wasabi,,,19306434.0,69732.0,69732.0,https://pypi.org/project/wasabi,19276745.0,https://anaconda.org/conda-forge/wasabi,2025-04-22 14:57:01.909,2078257.0,3.0,,,,,,,,,,,,,,,,,,
151,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2025-04-22 14:56:33.025000,2024-02-26 01:33:26,235.0,,112.0,20.0,67.0,46.0,445.0,2024-02-26 01:36:10.000,1.7.2,25.0,38.0,27,False,,13.0,ddt,conda-forge/ddt,,,1958155.0,6580.0,6580.0,https://pypi.org/project/ddt,1953521.0,https://anaconda.org/conda-forge/ddt,2025-04-22 14:56:33.025,199272.0,3.0,,,,,,,,,,,,,,,,,,
152,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2026-01-05 10:39:27.000000,2026-01-05 10:37:02,629.0,,39.0,4.0,77.0,78.0,295.0,,,45.0,23.0,27,True,,23.0,check-manifest,conda-forge/check-manifest,,,1434665.0,17175.0,12147.0,https://pypi.org/project/check-manifest,1431698.0,https://anaconda.org/conda-forge/check-manifest,2025-10-15 12:22:44.579,198819.0,3.0,2025-10-15 11:15:46.000,5028.0,,,,,,,,,,,,,,,,
153,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2025-04-22 14:56:27.787000,2024-02-10 21:52:43,112.0,,39.0,3.0,70.0,45.0,179.0,2024-02-10 21:58:22.000,3.4.0,42.0,33.0,27,False,,11.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],,2443093.0,24375.0,23941.0,https://pypi.org/project/flake8-quotes,2425792.0,https://anaconda.org/conda-forge/flake8-quotes,2025-04-22 14:56:27.787,968867.0,3.0,2024-02-10 21:58:22.000,434.0,,,,,,,,,,,,,,,,
154,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,,2009-10-02 00:43:37.000,2025-12-22 21:54:22.000000,2025-12-22 21:54:19,1519.0,,702.0,109.0,547.0,673.0,5153.0,2017-10-25 15:35:12.000,1.7.1,17.0,137.0,26,True,,89.0,pycodestyle,conda-forge/pycodestyle,,,77076088.0,,,https://pypi.org/project/pycodestyle,76902078.0,https://anaconda.org/conda-forge/pycodestyle,2025-06-22 18:14:44.520,10614637.0,3.0,,,,,,,,,,,,,,,,,-7.0,
155,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2026-04-28 22:23:51.000000,2026-04-28 22:23:50,1283.0,6.0,209.0,33.0,588.0,453.0,4079.0,,,135.0,36.0,26,True,,17.0,pyupgrade,conda-forge/pyupgrade,,,1430317.0,,,https://pypi.org/project/pyupgrade,1417012.0,https://anaconda.org/conda-forge/pyupgrade,2025-11-19 02:05:13.152,944712.0,2.0,,,,,,,,,,,,,,,,,,
156,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000000,2021-01-11 21:31:39,2145.0,,116.0,25.0,221.0,161.0,1791.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,26,False,,107.0,dephell,,,354.0,1509.0,871.0,848.0,https://pypi.org/project/dephell,1505.0,,,,3.0,2020-04-28 06:31:03.273,23.0,,,,,,,,,,,,,,,,
157,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2024-06-29 14:21:40.000000,2023-11-01 17:50:44,3337.0,,566.0,84.0,534.0,170.0,1762.0,,,,388.0,26,False,,66.0,diamond,,,,5947.0,216.0,216.0,https://pypi.org/project/diamond,5947.0,,,,3.0,,,,,,,,,,,,,,,,,,
